,read_name,avg_match,ref_start_primary,ref_start_secondary,ref_name_primary,ref_name_secondary,is_reverse_primary,is_reverse_secondary
40,a7357ba8-513d-4ff8-a88c-3f421b6524db,13547.0,43780,40591,EM11,EM60,False,False
41,6b7ee9d7-b068-4995-a7d7-2f7e653d2d4a,13546.0,40348,37189,EM11,EM60,True,True
42,0f700c8d-8724-401d-9a4d-69e17fdbca5b,13476.5,27233,42960,EM11,EM60,False,False
43,ed4dd277-b28d-4ae4-b66d-a2363ac059fa,13438.0,42142,38953,EM11,EM60,False,False
44,d2182139-3568-4101-8488-e1ffa61b7ca3,13251.0,42143,37189,EM11,EM60,False,False
45,b8208d94-f69a-4268-83cc-820b3f0a7e15,13181.0,42811,39622,EM11,EM60,True,True
46,02a3c491-4004-4915-a596-890166c991dd,13176.0,44532,41343,EM11,EM60,False,False
47,13e8e784-2165-4fab-a6b7-37900e72e92e,13065.5,42999,37730,EM11,EM60,True,True
48,3fe35721-34d7-41f2-8e35-4fadeddabc04,13045.0,39341,36160,EM11,EM60,True,True
49,6379ffb5-1351-41d0-abf8-2d46b6c99471,13023.5,42143,38334,EM11,EM60,False,False
50,ff8b1a2a-d812-4694-a8ad-d6d3beeabba0,13010.5,44796,38955,EM11,EM60,False,False
51,031d59b0-af35-4e6e-bcc3-18c4b22705f9,12997.0,44039,40850,EM11,EM60,True,True
52,784c4443-0da5-4917-ad8a-960482f071ae,12969.0,40306,37147,EM11,EM60,False,False
53,4872d180-f62a-4315-ad72-6079577697a9,12937.0,44099,40910,EM11,EM60,True,True
54,0cb4a864-bc07-408e-a95f-6ea0e0da4aee,12892.0,76836,73672,EM11,EM60,True,True
55,6930b2a7-8a18-43ae-8cc8-5f971f615330,12877.5,44849,41660,EM11,EM60,True,True
56,e0e834e5-436e-4f1f-aeb3-c40326323ef0,12872.0,41416,38802,EM11,EM60,False,False
57,0ed84ea3-7f64-4cec-97f1-9cbe96680711,12863.5,45872,42683,EM11,EM60,True,True
58,c8d36ecc-d0f2-4e20-977a-ce33bb37b0d4,12832.0,42186,38997,EM11,EM60,True,True
59,fed2854a-6435-4ab6-8b38-6b30f71af1a4,12819.5,48385,45196,EM11,EM60,True,True
60,8ac9ea33-c0e3-49b9-9f87-ef6cb8fa63d4,12816.5,6137,4097,EM60,EM11,False,False
61,2d6a612f-87a1-49ab-8b44-4c14ca5b9bf1,12710.0,56006,38953,EM11,EM60,False,False
62,1a4be738-9c74-412b-bdd9-0ef0e8efc640,12653.0,76798,73631,EM11,EM60,False,False
63,e05116fa-a5cb-4868-b2a6-9ec7d98db49c,12650.5,45871,42833,EM11,EM60,False,False
64,d723fc45-db77-439a-87e5-480836ae7c7c,12625.5,45258,42069,EM11,EM60,False,False
65,d4c1b594-666d-4616-964f-135c53f79386,12612.0,43891,40702,EM11,EM60,False,False
66,af98c1e9-d718-4d8e-96d5-a488a796acc4,12606.5,76016,72892,EM11,EM60,False,False
67,334417dd-dcce-4717-a058-d1fce06d2ef5,12588.0,41740,38826,EM11,EM60,True,True
68,2dbba3b4-f129-4956-86f2-0ecfafec8003,12565.5,76000,72892,EM11,EM60,False,False
69,419f02d5-dee3-4c45-83b1-ff9cb6ad7b29,12536.0,31847,25900,EM11,EM60,True,True
70,1ff9976a-8af0-4714-8df2-a217331f7477,12512.5,45455,42284,EM11,EM60,True,True
71,ee07a130-57f7-415f-a15d-d8ed3b366882,12510.0,43224,40035,EM11,EM60,False,False
72,90852541-273b-489b-8148-fbb4b4c2dd23,12509.0,27213,40732,EM11,EM60,True,True
73,7c73a3c5-91b6-4ea2-b375-2d7397c16ac3,12486.5,49414,38277,EM11,EM60,False,False
74,4dd23d3a-5a12-4b24-aee4-e38b096507f8,12476.5,30077,51298,EM11,EM60,True,True
75,e7bbe6c6-74b7-4a56-9661-9b1bdbe02a5e,12475.5,1249,43327,EM60,EM60,False,False
76,6b55a563-7b2c-4550-9ed0-34c55f68b523,12472.5,31789,40016,EM11,EM60,True,True
77,25517749-a4fd-484e-bed1-06e73beb0991,12458.5,42229,64483,EM11,EM60,True,True
78,83f9d1fb-eaf3-4242-af4b-f8af4fe8515a,12429.0,63140,80741,EM11,EM60,False,False
79,679d2c58-ac91-4b97-9cbe-4472afa9e9ed,12365.0,29772,44451,EM11,EM60,False,False
80,4414f3b7-ba57-4542-8582-38e781db0c1c,12324.5,42142,38953,EM11,EM60,False,False
81,c5846cbd-fe09-4061-821a-60bf92f2d7c8,12315.5,44770,42851,EM11,EM60,False,False
82,ce98e625-d23c-4f19-88f8-82942c4cf903,12304.0,48511,45322,EM11,EM60,False,False
83,2fff6d40-c01d-48a1-a605-94b97195394b,12301.5,31794,43015,EM11,EM60,False,False
84,4a429cf2-596c-4453-b9aa-c31eeb7df049,12297.0,76421,73254,EM11,EM60,False,False
85,22ba4b17-481b-439d-aa3f-194c57560294,12283.0,49311,38951,EM11,EM60,True,True
86,7093bc74-99a3-4045-adb7-15aedce7d359,12252.0,42489,39312,EM11,EM60,True,True
87,3ec01982-5ecf-46f0-bdaf-3d7d42134935,12239.0,77324,74960,EM11,EM60,True,True
88,8bdcd733-2390-483e-af42-7a998f42e513,12233.0,42143,38997,EM11,EM60,True,True
89,7e48a6da-3239-4f44-b242-8ef3094302aa,12219.5,77686,74519,EM11,EM60,False,False
90,80429859-8cc1-491a-8d66-d105db0000cf,12202.0,45227,42584,EM11,EM60,True,True
91,433170b4-0659-4597-8ce6-f3460b55d39d,12188.5,41107,37949,EM11,EM60,False,False
92,618d6cd2-5cb2-408c-b5d3-4f7d9160d607,12160.0,45208,42676,EM11,EM60,False,False
93,0c876ebf-dae0-49ac-8a09-ca9a627a511d,12150.0,42183,39044,EM11,EM60,True,True
94,4c094b72-f2e2-4ac8-885e-0cfadb550f4e,12148.0,42174,38983,EM11,EM60,False,False
95,db8109d7-3303-4fc1-8fe2-ccd7c201e006,12095.5,44901,41712,EM11,EM60,True,True
96,5733c137-f05e-4439-8fbc-8fc242db609c,12081.0,76421,73254,EM11,EM60,False,False
97,d0b948ff-0a4a-42c1-8990-e9ecc6156310,12055.0,49380,46191,EM11,EM60,False,False
98,fe09e224-853e-41b0-84c0-4b97c092a17c,12050.0,43795,40606,EM11,EM60,False,False
99,87ab8760-84c0-43e5-9dd4-14112729f26e,12008.5,37762,25899,EM11,EM60,True,True
